IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
89.222.108.225  | 8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
149.255.37.174  | 9JdZLEKhA7k6SxRQ4cJT2Zh5JhRUBJGXcjTNwMtTwSiz | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
51.81.162.25    | CxTDHVkt2Z7kVLTayHg4kyXJxe2BcYFuuufeZoLXLx9a | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
212.83.42.3     | orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q  | 8001   | 9001  | 9007     | none                  | 0.708.20306| 3640012085
185.44.207.183  | HScMrQF52tVNDvFgb2y46tycDSvVfjkrUtk1o5Q6YFYH | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
207.90.224.251  | DC9BuYNnBZVWksQHWMRS7S78rzjFJ1NUnNbwGLW8HKki | 8001   | 8004  | 8010     | 207.90.224.251:8899   | 3.0.10  | 3604001754
185.19.218.3    | CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
216.238.118.132 | 6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
185.26.8.37     | A79u1awz7CqnxmNYEVtzWwSzup3eKPNW6w2Jrd56oZ3y | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
91.189.183.230  | str4t8cca1qmHtdNkZVYUkkpyfAGbBQKE8MRQBFQLCx  | 9005   | 9009  | 9015     | none                  | 3.0.6   | 3604001754
107.155.95.182  | gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
5.187.35.136    | CpdzCVzaR9gjFymmEVE8xHboJFHaDnimRZ448cMBs6Rn | 8000   | 5004  | 5010     | none                  | 3.0.8   | 3604001754
159.148.20.198  | CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K | 8001   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
86.105.224.92   | 91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt | 8000   | 5004  | 5010     | none                  | 3.0.8   | 3604001754
85.195.101.81   | HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
177.54.154.227  | mALL2W6DUgDDtcyurC9v5YTF2CMMeuRwPBkf6tEoG3y  | 8000   | 8003  | 8009     | 177.54.154.227:8899   | 3.0.10  | 3604001754
46.166.162.131  | BZBKHmW1DhBaAPojxWBQ26vGz42Y7MtNviFZWpc6nGLb | 8001   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
38.244.189.115  | vahMVcSS3v6uwyFormV7FDAUbQSHwmy6vUedp1P7L42  | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
173.237.209.131 | PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
173.231.57.146  | SWnetabTLirPWqEK1V1T7HkVLC5vGvfjEsb89wiqrGh  | 8001   | 8008  | 8014     | none                  | 3.0.10  | 3604001754
64.176.65.173   | 2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc | 8000   | 8003  | 8009     | 64.176.65.173:8899    | 3.0.6   | 3604001754
149.28.180.128  | uEhHSnCXvWgtgvVaYscPHjG13G3peMmngQQ2ghC54i3  | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
142.91.158.164  | DTELykegBxxEn9c15GbH1zbYFr9CFd8VHQnhTGfz5JLb | 8100   | 8103  | 8109     | none                  | 3.0.7   | 3604001754
149.28.246.159  | 5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d | 8001   | 11222 | 11228    | none                  | 3.0.7   | 3604001754
108.171.202.98  | 574rvsKGZg8rBuSNX7k8gG2mHFvUMwt22sSgJJBMCQVy | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
146.0.225.122   | 6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
185.191.117.81  | GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V | 8015   | 8018  | 8024     | none                  | 3.0.6   | 3604001754
202.8.9.72      | GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46 | 8001   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
64.130.44.108   | FttTBmXi5tmGJtiRcbVLwfMnY3ngrxw8DNSWRWMrr1WS | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
45.139.132.131  | CfXY2KyS6PvGW3oeSb7NCFZcswRZp2FAJY9E96hCvvVp | 8000   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
45.77.3.223     | 3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX | 8000   | 5004  | 5010     | none                  | 3.0.8   | 3604001754
136.244.92.68   | 2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
94.158.242.139  | 73hojLdq1vZDSxeVQEqVFJ4iwLngdvEJPEpEHkSdv6BZ | 50000  | 5004  | 5010     | none                  | 3.0.10  | 3604001754
185.188.42.43   | 3brYfeX9Jr7cCY76VGo4pcyAxbGj15958G5KZR5RRq9D | 9000   | 9003  | 9009     | 185.188.42.43:8899    | 3.0.7   | 3604001754
64.130.42.115   | 6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
72.46.85.237    | Ec2vpRp8HsTXndg25eBNJTQcQxTdEbhutivLQQLshrk  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.42.174   | Xbk4tCYoTmxDH98ymRKyh95h5LEUaH229YbiP5avzyW  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
89.42.231.166   | DLupiSkASr2wkSLazQodYL3M8v8zvtpoGrJ1nLc9bysK | 8000   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
212.83.42.95    | 1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG  | 5555   | 5558  | 5564     | none                  | 3.0.10  | 3604001754
154.30.2.212    | 2HwGRX3xJD5JXr3RGZUYzuF6Hr9eEfR7uMKGrsqbzrRw | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
86.105.224.78   | 6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
77.81.119.170   | 3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU | 8602   | 8605  | 8611     | none                  | 3.0.8   | 3604001754
45.139.132.99   | 2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
5.199.165.8     | 3LSShJfu3kTywgTqpPhAxJsHek9qHPDbkPW8R6Gtty1g | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
108.61.128.20   | 4kL5QD8ir5CvkuvCUnQhBDuWhq3Xfnz3UfQLt4CqPQZQ | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
67.213.122.9    | sbidYi7fbif6qNsMpwBKvyF5DKcLCbjaegpADsKqNux  | 8000   | 5004  | 5010     | none                  | 3.0.9   | 3604001754
216.18.205.162  | CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
185.191.117.150 | 11AMA4mnNbsrPQeuoNN7uiZVJZtqEzQHrTfa5vnbcjk  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
45.139.132.54   | 8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.41.61    | G3a3iYZKNLbivothF3twqcaTCEvoPb9uJ2bFc9DNKkBQ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
88.211.234.220  | DeBB6xpUEUQWhKaYgBGzsfJxR7UQaRJbPmZmGA7jZdu8 | 8001   | 11222 | 11228    | none                  | 3.0.8   | 3604001754
91.242.214.213  | 5yEnvhM4Ld3UZs2n173J2iR369E1ddcbQYeLSZxk4cYj | 8000   | 8003  | 8009     | 91.242.214.213:8899   | 3.0.8   | 3604001754
67.213.118.73   | scs2Ra91pMbvqFAP7uitrN5U25SoyBTqZgBbhpVMJko  | 8001   | 8004  | 8010     | none                  | 3.0.11  | 3604001754
64.176.11.113   | 5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
109.94.99.167   | scs1NCSTafrUX6RBx113B9YDCepo1QdEzU8WwEkf25i  | 8001   | 8004  | 8010     | none                  | 3.0.9   | 3604001754
216.10.30.191   | BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
45.77.56.122    | 7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
94.31.53.45     | DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu | 8030   | 8033  | 8039     | none                  | 3.0.8   | 3604001754
64.130.61.109   | 5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk | 8000   | 8003  | 8009     | 64.130.61.109:8899    | 3.0.6   | 3604001754
23.109.172.180  | REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw  | 8000   | 11222 | 11228    | none                  | 3.0.9   | 3604001754
23.111.240.207  | CkCMabrc3HgBgDkeKPXkbWuQpUuSqW7zs1Mg3HFArx61 | 8000   | 11222 | 11228    | none                  | 3.0.9   | 3604001754
88.211.218.107  | 8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP | 8000   | 11222 | 11228    | none                  | 3.0.8   | 3604001754
46.166.162.220  | HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN | 12000  | 12003 | 12009    | none                  | 3.0.7   | 3604001754
89.42.231.229   | ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
199.247.18.165  | 8mhdbYU3PxALpTfDrdTYvk5obaGxL8ATQMvCLXW9SV2L | 8000   | 8003  | 8009     | none                  | 3.0.7   | 3604001754
64.130.52.113   | FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
66.165.246.214  | XAqHfPFsqTfAJHBRHAcEECkMSykXjkUj2Rta16Qshrk  | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
146.19.172.17   | CQaJ2QDqKoftBK31mP73eKN7CAEH85QngyinqaJBfmv8 | 8001   | none  | none     | none                  | 3.0.6   | 3604001754
67.213.127.83   | EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f | 8000   | 8003  | 8009     | 67.213.127.83:8899    | 3.0.6   | 3604001754
134.119.192.253 | vaoJKVZYPAsqc52T2nNQhABR1gU6Cy2koDKfCQaEiva  | 8000   | 5004  | 5010     | none                  | 3.0.9   | 3604001754
86.105.224.30   | FLWc77X8dKh5RdJe5xMFxry8kvSVUbo9G4MQ8hCAg5ve | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
84.32.103.110   | 8aPHvzVV91jZF948tykkoF6WfgLHppNfG8Z3V4gCrDix | 8000   | 8902  | 8908     | none                  | 3.0.10  | 3604001754
45.139.135.56   | DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm | 8000   | 5004  | 5010     | none                  | 3.0.8   | 3604001754
103.50.32.124   | hyp3Eo67t6FgeuWg5Qxbeme8NPXJPXXdKT4iJ4DsLf2  | 8000   | 8003  | 8009     | 103.50.32.124:8899    | 2.3.6   | 3640012085
207.148.9.240   | 96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
64.130.42.140   | 3qUV4z9h4JMjuaCkS5xQEuqb3G7okBHFasmqDWXZmtq9 | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
38.244.189.66   | 6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy | 8000   | 11222 | 11228    | none                  | 2.3.13  | 2142755730
37.61.218.226   | Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.42.112   | iggyroq4YSBgSfmruSxuz3uj7dZvnsFXyZFXYcYy3FR  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
212.83.42.113   | ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
46.166.162.137  | GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5 | 12000  | 12003 | 12009    | none                  | 3.0.7   | 3604001754
67.213.126.13   | anza1rXDVhy1NfVNtsbT3kSBh2jgB1BGZUKuUibSAJd  | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
66.165.251.238  | s9bQfWdGJSTr8zHcFrDbuXpc2SgjS5jZvaor3t1shrk  | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
86.105.224.93   | LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE  | 9711   | 9714  | 9720     | none                  | 3.0.7   | 3604001754
5.187.35.134    | fdzip81euDS8jEZHx5H1mn27zGVMLzkgpQuzYRBfBYG  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.42.103   | TRUMPdBAv1xG1BeuiYMbeqCzySBVpkPtw2bfL8x2GJA  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
202.8.10.166    | 4mtXJ5pUcMMB4t8cLbi7zfDJCHfYLRrQb4qSLmh57sKL | 8000   | 9001  | 9007     | none                  | 3.0.7   | 3604001754
45.139.133.95   | 2pCxbAfUEwuL2k9Fiz3xnronPqRnXsuz9XV76ddq2GEt | 28900  | 11222 | 11228    | none                  | 3.0.10  | 3604001754
62.113.194.102  | stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
204.16.247.196  | C7yMwweLhXFbpZGz4Gp474HkzbPewQAeCGscH4xwZ4WL | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
216.238.72.116  | mastWEbKEMjvBCd1uaUBpNjWcfSPhXMWnH9tTrgzn1g  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
45.135.201.211  | SWiz7QwnYPm61pWWUUkMhj4r5pZLP1SvYibdHcB2cov  | 5555   | 5558  | 5564     | none                  | 3.0.10  | 3604001754
64.31.54.23     | AYLUiBXLw1EeCpJF1YpC9YsAV4rVg2MSwjafG8u5n4jT | 8001   | 8004  | 8010     | none                  | 3.0.7   | 3604001754
89.42.231.168   | 9HiuHYVDnoQz7xdL2NFmZdv6S2jYNUQxGg7taDwrZ3gy | 8000   | 11222 | 11228    | none                  | 3.0.6   | 3604001754
37.72.171.246   | EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
104.243.41.124  | Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
88.216.197.11   | popscoyTKVksa4TyTXw488b3vvFxM7qQEyTBeMQopKu  | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
23.111.240.149  | HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi | 25000  | 11222 | 11228    | none                  | 3.0.9   | 3604001754
67.213.122.69   | MagiCBYNPD9iTBXqiFybAFCREQzG6MSM4LmFLXQZxuV  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
67.213.113.91   | 3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS | 8001   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
5.199.164.126   | Ha1iade1AH3B12K9SccfWoPdFtQKKQsj2ZyWwxcjqJJU | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
45.139.134.139  | BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
199.247.31.157  | EwUVzgSPe1zy2hfUGZxJAEP7Y1wheNgNsgratbzPELru | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
50.115.47.106   | 9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA | 8000   | 8003  | 8009     | 50.115.47.106:8899    | 3.0.10  | 3604001754
64.130.42.19    | EXAJfWzR6SmYyWQpCrP6o8Ppj9YNPVLjdHZNssC12xjV | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
88.216.197.108  | D2RV1q6FgePVVjrMa7AMzVbvvAeg5oS7TAV7qdNKSDsX | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
64.130.42.166   | CNhoQcXia4kvPu37sTZcLyGLqQjHhBXJ6KFDcJyaefVi | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
160.202.128.133 | EkAhk1dWiCMK6JVNAHS49X24Mk7R44BXt8PBDjHx7NcZ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
45.139.132.88   | F3tdN8SoakjEPb743VY18YyKJWYHo6rojV3nkas5YJh8 | 9001   | 9002  | 9008     | none                  | 0.713.30008| 3604001754
5.199.172.140   | MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx  | 9000   | 9003  | 9009     | 5.199.172.140:8899    | 3.0.10  | 3604001754
66.165.233.118  | BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk  | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
94.158.242.132  | BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
45.137.215.216  | FmaVX7HuaaLRc3jy7HZktJX18hsk2S3MWdt6vYKiMweT | 8000   | 11222 | 11228    | none                  | 3.0.10  | 3604001754
67.213.113.97   | TxtxXzLTDQ9W4ya3xgwyaqVa6Tky6Yqhi5BLpPCc9tZ  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
89.42.231.164   | HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
45.32.127.237   | metaLond2yfFxCN48HBZGScfbKge6nV61EHYEphRwwR  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
54.93.150.211   | DJq1DQUsEttAvYrGVgfuWd4WU32rcEVpCbA2tLByXEgP | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
45.152.160.33   | BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk | 8001   | 8008  | 8014     | none                  | 3.0.10  | 3604001754
185.191.117.121 | 5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK | 8201   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
37.72.171.18    | AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew | 8000   | 8003  | 8009     | none                  | 3.0.9   | 3604001754
204.16.247.209  | EbxhNEws4YhWCtMv6Ri2hP4RzftMWWYGGg2qCkHXMJME | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
91.189.180.78   | mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
162.55.199.125  | FoigPJ6kL6Gth5Er6t9d1Nkh96Skadqw63Ciyjxc1f8H | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
86.105.224.181  | AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
216.18.215.218  | Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS  | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
64.130.33.185   | mds1WWedpezW3qvgML4WgP341jZksYAy5SbMLwjP5KC  | 8001   | 8004  | 8010     | none                  | 3.1.0   | 3652419286
45.139.132.215  | BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT | 8001   | 9001  | 9007     | none                  | 0.713.30008| 3604001754
208.91.110.215  | GUdrZwgTRwZdcZ9fTEhj37jJSSfBHvV9wpCY8u9837Ju | 8000   | 9001  | 9007     | none                  | 3.0.7   | 3604001754
103.88.233.63   | sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB  | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
213.21.201.81   | 7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
85.195.104.155  | 4aRPyjsqqFsf5488a9QAaHJLQJMGwoL5P6wRtLmroe2d | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
212.83.42.40    | PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8  | 8000   | 5004  | 5010     | none                  | 3.0.10  | 3604001754
5.187.35.5      | 88xSw7uBBJc5B7vYD23FnRpApGCHnD8EuyX4omXuGqgE | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
45.250.254.183  | AAdhsovZugpigyQMVBmRwS8EQMNRXeXKjdxBTE5AYAsQ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.57.4     | 5ekeR5EtyPuZ98QmPbE1wRqnegkgbaaNhCgX8M3Quapv | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.52.37    | 9xx1x3AUFoNZodUnpx5ruhhskG6pL8PH3UWCKJtMqmcR | 18000  | 18003 | 18009    | none                  | 3.0.6   | 3604001754
198.244.253.89  | 7VYB1dULgGijtS4v46cC2XmcnUjdETrDpWkwgvqauaYf | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
108.171.206.178 | bycunXJfonhHjeozjdEqa2n3FymLYPbJcuCZzNiZWs6  | 8001   | 8004  | 8010     | none                  | 3.0.10  | 3604001754
84.32.186.110   | xiEWmuosThgaUV74svCtxxCqfXdCCEgehqRZD9NX4rb  | 8000   | 8003  | 8009     | 84.32.186.110:8899    | 3.0.10  | 3604001754
51.89.161.224   | AubsT6oVGFhjJgS1819W3zZ3TJm7VaMhZRVHtpnx9bXd | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
89.23.119.3     | Hhmqtm3KAEssJvG8KiaNjY59HA3YJvwNASwH2EQ3a9hE | 8000   | 8003  | 8009     | none                  | 2.3.8   | 2255652435
85.195.119.99   | APRrgEmtdzyHFumV8GR8RGTgFurZ8DJeqkG3VQvQSoNr | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.43.163   | 9999duCm3GwKuHLzD77pvQQEzb1cQ3YthKxVDaqnsoGM | 8600   | 8603  | 8609     | none                  | 2.3.7   | 3640012085
5.199.164.122   | 6TXLFRfPC9xoS6iRfLMKvWz4rLpUigBMwvG4oZGx11ug | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
57.129.36.128   | FUSVPruS7B6SguwNoNYbvuqE15Fjb4sXt3JR6bASrkvs | 8001   | 8023  | 8029     | none                  | 3.0.10  | 3604001754
67.209.52.26    | BxXbYXihsfmmbdKg5JiJmSymuZa55extCuWnGrqQ9NPx | 8001   | none  | none     | none                  | 2.2.7   | 463342092
185.191.117.54  | muwer3tXmdirRTXQBmrJjn55kDfGjKVbCzVDnGb4cFp  | 8000   | 8003  | 8009     | none                  | 3.0.8   | 3604001754
64.31.32.111    | 5Pb5Xska75VHyrW1EFogRicKj85wkHtKxfGWPSJtd1Na | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.52.40    | 9SkCTwqVLfg9xfEAkGGaYs1Wjb2x4ttkkBCVjVVfACN1 | 8001   | 8003  | 8009     | none                  | 2.3.10  | 2142755730
145.239.240.23  | u66pcRjYaUgwGf17DoyDREE6aKngUU9nYTVyHax1epS  | 8000   | 8003  | 8009     | none                  | 2.3.8   | 2255652435
38.129.137.238  | HTd3xRHaaUQta2n8X8nHYocfqKi8RBs6vUK9tUp5Z2HM | 8000   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
62.113.194.249  | FwLF6jM4BHAYfFquSDREyA7YLpGSqRDcjw4CfVuPJLNu | 8001   | 9001  | 9007     | none                  | 0.712.30006| 3604001754
64.130.42.73    | C9ynUhPaXoULYdNc4ua64ZsSycu9GHC479qzF5Yk7vuN | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
64.130.53.236   | GHtXNmDRrA82uhk1RD3WLAnxCWvq42AEbBKEzYwnjQ8E | 8001   | 8004  | 8010     | none                  | 2.3.7   | 3640012085
64.130.40.245   | 9ZjWB19r6BjaiN38t7amLvsTufoveADCxJkaXSpw8HCx | 8000   | 8003  | 8009     | none                  | 3.0.6   | 3604001754
51.81.193.147   | 5vZQEqX4FnJsAiRHigagQKtm3MWJw2qCnCsuHDPoNqNh | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
154.45.250.109  | 65qf6FXHc9FKohyPRhPSLAiixmX6JYZtnNX3CNpcaQZZ | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
199.189.85.91   | FAiWxhkAmniLtsJUtWSuxcaxZLmQnn2yxoQitN6QVPSL | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
34.40.28.134    | HqiuiZqp5Q98jrv9iAcwFHfYPvtWrCxHqt5sGaKufSsf | 8001   | 8003  | 8009     | none                  | 3.0.10  | 3604001754
15.236.43.167   | 8QQVjq6SAdQ1AkA8dMffCkRrcNZjoEiEjky7rwVirj7x | 8000   | none  | none     | none                  | 2.3.8   | 2255652435
5.135.171.252   | Ey8Gpxys9vmSWZXSYoDtCYZYaybH2nBZP34tUTXAErHA | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
64.130.59.144   | 9BP7kSNaGgn36BiGgagSaNBVR8q8mAbVs2gGgWJC2inb | 8001   | 8004  | 8010     | none                  | 3.0.6   | 3604001754
164.152.161.218 | FdXU9Q4HV3NgdVX2sPXmTxseZjxDV759UYTeeehtmZ74 | 8001   | 8004  | 8010     | none                  | 3.0.8   | 3604001754
